"venuename","Bends","popAvg","barrier_bin","margfin","sample","barrier_margadj"
"Wyong",3,3.66689419795222,"1-3",3.49685039370079,127,-0.170043804251431
"Wyong",3,3.66689419795222,"4-6",3.54296875,128,-0.123925447952218
"Wyong",3,3.66689419795222,"7+",3.73333333333333,90,0.0664391353811151
"Yarra Valley",3,3.52947845804989,"1-3",3.14285714285714,175,-0.386621315192744
"Yarra Valley",3,3.52947845804989,"4-6",3.78034682080925,173,0.250868362759362
"Yarra Valley",3,3.52947845804989,"7+",3.66734693877551,196,0.137868480725624
"Albany",4,3.36916996047431,"1-3",3.28333333333333,180,-0.0858366271409752
"Albany",4,3.36916996047431,"4-6",3.51395348837209,172,0.144783527897784
"Albany",4,3.36916996047431,"7+",3.65454545454545,231,0.285375494071146
"Clare",4,4.03563218390805,"1-3",3.97444444444444,90,-0.0611877394636013
"Clare",4,4.03563218390805,"4-6",3.86913580246914,81,-0.16649638143891
"Clare",4,4.03563218390805,"7+",3.96825396825397,63,-0.0673782156540774
"Fannie Bay",4,4.81923076923077,"7+",5.66451612903226,31,0.845285359801489
"Gold Coast",4,3.65422077922078,"1-3",3.34154929577465,142,-0.312671483446131
"Gold Coast",4,3.65422077922078,"4-6",3.41627906976744,129,-0.237941709453337
"Gold Coast",4,3.65422077922078,"7+",4.07423312883436,163,0.420012349613577
"Ipswich",4,3.85738916256158,"1-3",3.76369047619048,168,-0.0936986863710998
"Ipswich",4,3.85738916256158,"4-6",3.85283018867925,159,-0.00455897388233106
"Ipswich",4,3.85738916256158,"7+",4.05474860335196,179,0.197359440790379
"Kalgoorlie",4,3.60074074074074,"1-3",3.73768115942029,69,0.136940418679549
"Kalgoorlie",4,3.60074074074074,"4-6",3.5984126984127,63,-0.00232804232804229
"Kalgoorlie",4,3.60074074074074,"7+",3.88208955223881,67,0.281348811498065
"Kilcoy",4,3.98198757763975,"1-3",3.39242424242424,66,-0.589563335215509
"Kilcoy",4,3.98198757763975,"4-6",3.83492063492064,63,-0.147066942719116
"Kilcoy",4,3.98198757763975,"7+",4.46842105263158,57,0.486433474991828
"Launceston",4,3.7453074433657,"1-3",3.52460317460317,252,-0.220704268762521
"Launceston",4,3.7453074433657,"4-6",3.85,238,0.104692556634304
"Launceston",4,3.7453074433657,"7+",4.01107266435986,289,0.265765220994166
"Moe",4,3.89713375796178,"1-3",3.76842105263158,95,-0.128712705330204
"Moe",4,3.89713375796178,"4-6",3.99622641509434,106,0.0990926571325561
"Moe",4,3.89713375796178,"7+",4.07177914110429,163,0.174645383142511
"Moonee Valley",4,3.95368421052632,"1-3",3.85369127516779,298,-0.0999929353585305
"Moonee Valley",4,3.95368421052632,"4-6",3.89143835616438,292,-0.0622458543619322
"Moonee Valley",4,3.95368421052632,"7+",4.06118980169972,353,0.107505591173401
"Mornington",4,3.57298474945534,"1-3",3.33333333333333,171,-0.239651416122004
"Mornington",4,3.57298474945534,"4-6",3.93023255813953,172,0.357247808684197
"Mornington",4,3.57298474945534,"7+",3.66124401913876,209,0.0882592696834181
"Morphettville",4,3.92638655462185,"1-3",3.83125,272,-0.095136554621849
"Morphettville",4,3.92638655462185,"4-6",3.6412213740458,262,-0.285165180576047
"Morphettville",4,3.92638655462185,"7+",4.30119521912351,251,0.374808664501657
"Mount Gambier",4,3.92014388489209,"1-3",3.89473684210526,76,-0.0254070427868229
"Mount Gambier",4,3.92014388489209,"4-6",3.64935064935065,77,-0.270793235541437
"Mount Gambier",4,3.92014388489209,"7+",4.28227848101266,79,0.362134596120572
"Mudgee",4,4.15,"1-3",4.25217391304348,46,0.102173913043478
"Mudgee",4,4.15,"4-6",3.36818181818182,44,-0.781818181818182
"Mudgee",4,4.15,"7+",4.43661971830986,71,0.286619718309859
"Muswellbrook",4,3.84444444444444,"1-3",3.71428571428571,126,-0.13015873015873
"Muswellbrook",4,3.84444444444444,"4-6",3.74108527131783,129,-0.103359173126615
"Muswellbrook",4,3.84444444444444,"7+",4.02912621359223,206,0.184681769147789
"Naracoorte",4,3.85378486055777,"1-3",3.78380952380952,105,-0.0699753367482447
"Naracoorte",4,3.85378486055777,"4-6",3.69473684210526,114,-0.159048018452506
"Naracoorte",4,3.85378486055777,"7+",4.14868421052632,76,0.294899349968547
"Newcastle",4,3.7625,"1-3",3.57309417040359,223,-0.189405829596413
"Newcastle",4,3.7625,"4-6",3.86586538461538,208,0.103365384615385
"Newcastle",4,3.7625,"7+",3.64666666666667,180,-0.115833333333334
"Orange",4,3.78548387096774,"1-3",3.01475409836066,61,-0.770729772607087
"Orange",4,3.78548387096774,"4-6",4.04901960784314,51,0.263535736875395
"Orange",4,3.78548387096774,"7+",4.26333333333333,60,0.477849462365592
"Port Lincoln",4,3.94241877256318,"1-3",3.57142857142857,203,-0.370990201134605
"Port Lincoln",4,3.94241877256318,"4-6",3.53940886699507,203,-0.403009905568103
"Port Lincoln",4,3.94241877256318,"7+",4.32267657992565,269,0.380257807362473
"Queanbeyan",4,3.57814207650273,"1-3",3.79876543209877,81,0.220623355596033
"Queanbeyan",4,3.57814207650273,"4-6",3.28591549295775,71,-0.292226583544986
"Queanbeyan",4,3.57814207650273,"7+",3.50886075949367,79,-0.0692813170090614
"Randwick",4,3.83913043478261,"1-3",3.4312925170068,147,-0.407837917775806
"Randwick",4,3.83913043478261,"4-6",3.4722972972973,148,-0.366833137485311
"Randwick",4,3.83913043478261,"7+",4.167,200,0.327869565217391
"Rosehill",4,3.55977011494253,"1-3",3.10705882352941,85,-0.452711291413117
"Rosehill",4,3.55977011494253,"4-6",3.63428571428571,70,0.0745155993431856
"Rosehill",4,3.55977011494253,"7+",3.84647887323944,71,0.286708758296908
"Sandown",4,3.29711538461538,"1-3",2.85454545454545,44,-0.44256993006993
"Sandown",4,3.29711538461538,"4-6",3.61607142857143,56,0.318956043956044
"Sandown",4,3.29711538461538,"7+",3.61794871794872,39,0.320833333333333
"St Arnaud",4,3.24761904761905,"4-6",3.11290322580645,31,-0.134715821812596
"Swan Hill",4,3.70096153846154,"1-3",3.50975609756098,82,-0.191205440900563
"Swan Hill",4,3.70096153846154,"4-6",3.8289156626506,83,0.127954124189064
"Swan Hill",4,3.70096153846154,"7+",3.58269230769231,104,-0.118269230769231
"Taree",4,3.99741666666667,"1-3",3.70640449438202,89,-0.291012172284644
"Taree",4,3.99741666666667,"4-6",3.67215053763441,93,-0.325266129032258
"Taree",4,3.99741666666667,"7+",4.29050632911392,158,0.293089662447258
"Toowoomba",4,3.68461538461538,"1-3",3.33667953667954,259,-0.347935847935848
"Toowoomba",4,3.68461538461538,"4-6",3.78945147679325,237,0.104836092177865
"Toowoomba",4,3.68461538461538,"7+",3.97918552036199,221,0.294570135746607
"Wellington",4,3.94346153846154,"1-3",3.10204081632653,98,-0.841420722135008
"Wellington",4,3.94346153846154,"4-6",4.1343137254902,102,0.190852187028658
"Wellington",4,3.94346153846154,"7+",4.48698630136986,146,0.543524762908325
"Werribee",4,4.21744186046512,"7+",4.65,46,0.432558139534884
"Yarra Valley",4,3.87594594594595,"1-3",4.03602941176471,136,0.16008346581876
"Yarra Valley",4,3.87594594594595,"4-6",3.47153284671533,137,-0.404413099230617
"Yarra Valley",4,3.87594594594595,"7+",3.6463687150838,179,-0.229577230862147
"Moonee Valley",5,3.73512544802867,"1-3",3.33061224489796,98,-0.404513203130715
"Moonee Valley",5,3.73512544802867,"4-6",3.94646464646465,99,0.211339198435973
"Moonee Valley",5,3.73512544802867,"7+",3.79465648854962,131,0.0595310405209446
"Mornington",5,3.728,"1-3",3.84245283018868,106,0.114452830188679
"Mornington",5,3.728,"4-6",3.44766355140187,107,-0.280336448598131
"Mornington",5,3.728,"7+",3.59609375,128,-0.13190625
"Morphettville",5,4.0827868852459,"1-3",3.17291666666667,48,-0.909870218579235
"Morphettville",5,4.0827868852459,"4-6",4.12857142857143,42,0.0457845433255262
"Morphettville",5,4.0827868852459,"7+",4.26326530612245,49,0.180478420876547
"Moonee Valley",6,3.20112359550562,"1-3",2.8025641025641,39,-0.398559492941516
"Moonee Valley",6,3.20112359550562,"4-6",3.33333333333333,39,0.132209737827715
"Moonee Valley",6,3.20112359550562,"7+",3.17352941176471,34,-0.0275941837409124
"Moruya",22,3.75779816513761,"1-3",4.06451612903226,31,0.306717963894643
"Moruya",22,3.75779816513761,"4-6",3.734375,32,-0.0234231651376149
"Moruya",22,3.75779816513761,"7+",3.56739130434783,46,-0.190406860789789
